TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
82,institutions,24,24,SARIMA,n_bytes,86583735.11009252,125.92560075966036,0.10965170213238529,24.28885769844055,0.0,10,0
83,institutions,24,24,Mean,n_bytes,732617185.4149429,110.88832620450289,-0.09198923189414732,0.0,0.0,10,0
83,institutions,24,24,SARIMA,n_bytes,694959173.406805,111.45532330276424,0.017386479007131972,23.682469606399536,0.0,10,0
84,institutions,24,24,Mean,n_bytes,146096071.27757603,61.743773623688305,-0.24234060835451632,0.0,0.0,10,0
84,institutions,24,24,SARIMA,n_bytes,137250710.21231094,53.43231273350124,-0.0964600369087667,20.336859226226807,0.0,10,0
85,institutions,24,24,Mean,n_bytes,96732559.47234824,98.45124532883041,-0.16659458251033055,0.0,0.0,10,0
85,institutions,24,24,SARIMA,n_bytes,76776964.73273098,57.715901318880015,0.26508607725890176,24.171544313430786,0.0,10,0
86,institutions,24,24,Mean,n_bytes,914229078.9957603,106.39170666100539,-0.03510632798357749,0.0,0.0,10,0
86,institutions,24,24,SARIMA,n_bytes,768620153.6161101,67.65002622886071,0.2683583216201413,20.47582483291626,0.0,10,0
87,institutions,24,24,Mean,n_bytes,2669351333.729365,56.33443470494913,-0.03095754094523051,0.0,0.0,10,0
87,institutions,24,24,SARIMA,n_bytes,2256444992.6572194,58.00070397684139,0.2633201270823552,21.173497915267944,0.0,10,0
88,institutions,24,24,Mean,n_bytes,702393780.8425105,119.76017271359956,-0.009016490591128967,0.0,0.0,10,0
88,institutions,24,24,SARIMA,n_bytes,625103336.7407922,109.56237274210305,0.20082740422716738,23.395004987716675,0.0,10,0
89,institutions,24,24,Mean,n_bytes,1988159518.3792384,91.72019143431865,-0.003313465923633352,0.0,0.0,10,0
89,institutions,24,24,SARIMA,n_bytes,1789794281.4302645,49.87785618310402,0.1869066297397589,14.866839408874512,0.0,10,0
90,institutions,24,24,Mean,n_bytes,1379553093.6850696,64.30625487716348,-0.33990356295510926,0.0,0.0,10,0
90,institutions,24,24,SARIMA,n_bytes,1031282932.8608443,41.99066847281007,0.25122322724814294,23.03898525238037,0.0,10,0
91,institutions,24,24,Mean,n_bytes,544037771.7293319,141.65164048255505,-0.0005241371047428611,0.0,0.0,10,0
91,institutions,24,24,SARIMA,n_bytes,492625584.2677948,80.80684119441017,0.179642052526359,23.621867656707764,0.0,10,0
92,institutions,24,24,Mean,n_bytes,80583202.46505216,156.41479924686027,-0.004558796324646952,0.0,0.0,10,0
92,institutions,24,24,SARIMA,n_bytes,73744596.5885687,133.3424702812601,0.1587080684594484,30.89537811279297,0.0,10,0
93,institutions,24,24,Mean,n_bytes,1633927418.1164503,151.8039675197232,-0.035237723773047236,0.0,0.0,10,0
93,institutions,24,24,SARIMA,n_bytes,1322929670.5249496,95.97096012863592,0.32134651766123246,23.415159225463867,0.0,10,0
94,institutions,24,24,Mean,n_bytes,1238529292.7002394,67.52266200531079,-0.5584403173208319,0.0,0.0,10,0
94,institutions,24,24,SARIMA,n_bytes,866960046.3577008,48.16847566647864,0.2363826683487238,18.09397554397583,0.0,10,0
95,institutions,24,24,Mean,n_bytes,689085363.0869727,83.61869323366535,-0.030811600646373893,0.0,0.0,10,0
95,institutions,24,24,SARIMA,n_bytes,568275008.1910851,57.820905872351126,0.2989477928533031,19.029698133468628,0.0,10,0
96,institutions,24,24,Mean,n_bytes,381760437.4041546,127.41802893266079,-0.012230338562017051,0.0,0.0,10,0
96,institutions,24,24,SARIMA,n_bytes,339645804.8519037,106.60976029450198,0.19878324957614912,19.29516887664795,0.0,10,0
97,institutions,24,24,Mean,n_bytes,1406480796.3169117,63.588188934946835,-0.027991864330581873,0.0,0.0,10,0
97,institutions,24,24,SARIMA,n_bytes,1273195859.028862,52.91656119863857,0.15761136520793273,22.42232894897461,0.0,10,0
98,institutions,24,24,Mean,n_bytes,1138738972.009603,81.631635899402,-0.20365361100639112,0.0,0.0,10,0
98,institutions,24,24,SARIMA,n_bytes,1024968528.1693473,59.68625680486483,0.024843733720519734,20.39105534553528,0.0,10,0
